799889580001962TAVG-9999   -9999   -9999   -9999    -320  f -880  f-1030  f -930  f -930  f -360  f -320  f  -40  f
799889580001963TAVG    0  f   30  f -360  f -740  f -560  f -780  f-1030  f-1900  f-1050  f -880  f -250  f   80  f
799889580001964TAVG  100  f    0  f -240  f -770  f -940  f-1170  f -600  f-2010  f -970  f -320  f -110  f    0  f
799889580001965TAVG   90  f   70  f  110  f -330  f -390  f -740  f-1300  f-1220  f -570  f -890  f -210  f  -80  f
799889580001966TAVG   20  f  -30  f -180  f -570  f -610  f -880  f-1600  f-1200  f-1040  f -670  f -210  f  -60  f
799889580001967TAVG    0  f -200  f -150  f -280  f -860  f -800  f -820  f -860  f -990  f -750  f -380  f    0  f
799889580001968TAVG    0  f  -70  f -150  f -150  f -540  f-1070  f -820  f-1320  f-1240  f -560  f -330  f  -20  f
799889580001969TAVG   30  f  -80  f -500  f -640  f-1230  f-1820  f-1570  f-1100  f -590  f -890  f -360  f   60  f
799889580001970TAVG  -20  f  -80  f -200  f -840  f -850  f -890  f -520  f-1110  f -370  f -240  f  -60  f   80  f
799889580001971TAVG  160  f   30  f  -20  f -200  f -520  f -320  f -580  f -690  f -560  f -250  f -150  f   70  f
799889580001972TAVG  210  f  120  f  -60  f -270  f -370  f -700  f -520  f-1050  f -590  f -400  f -230  f   60  f
799889580001973TAVG  -80  f  -20  f -200  f -650  f -840  f-1000  f -870  f -640  f -710  f -410  f -150  f   30  f
799889580001974TAVG  100  f  130  f   50  f -380  f -510  f -350  f -800  f -760  f -930  f -280  f -110  f  110  f
799689940001959TAVG  670  f  700  f  740  f  620  f  540  f  460  f  410  f  310  f  320  f  450  f  480  f  510  f
799689940001960TAVG  620  f  780  f  730  f  550  f  390  f  420  f  340  f  260  f  290  f  430  f  540  f  610  f
799689940001961TAVG  660  f  680  f  680  f  550  f  370  f  500  f  410  f  460  f  390  f  380  f  500  f  660  f
799689940001962TAVG  650  f  720  f  670  f  610  f  510  f  340  f  350  f  470  f  320  f  470  f  560  f  600  f
799689940001963TAVG  720  f  840  f  770  f  610  f  450  f  510  f  410  f  260  f  350  f  510  f  520  f  690  f
799689940001964TAVG  680  f  720  f  660  f  640  f  550  f  380  f  410  f  310  f  360  f  420  f  430  f  530  f
799689940001965TAVG  690  f  680  f  680  f  660  f  470  f  490  f  430  f  350  f  410  f  400  f  560  f  620  f
799689940001966TAVG  670  f  620  f  690  f  480  f  380  f-9999     400  f  330  f  330  f  350  f  570  f  670  f
799689940001967TAVG  630  f  620  f  670  f  600  f  600  f  450  f  260  f  420  f  320  f  520  f  490  f  590  f
799689940001968TAVG  640  f  730  f  650  f  460  f  410  f  410  f  370  f  290  f  380  f  350  f  480  f  530  f
799689940001969TAVG  640  f  690  f  720  f  560  f  520  f  410  f  450  f  390  f  330  f  380  f  450  f  560  f
799689940001970TAVG  730  f  830  f  770  f  510  f  560  f  520  f  360  f  340  f  260  f  370  f  440  f  600  f
799689940001971TAVG  760  f  830  f  580  f  830  f  460  f  400  f  370  f  320  f  310  f  450  f  530  f  600  f
799689940001972TAVG  780  f  750  f  790  f  600  f  530  f  580  f  300  f  290  f  400  f  450  f  690  f  580  f
799689940001973TAVG  690  f  850  f  780  f  670  f  450  f  470  f  490  f  380  f  310  f  380  f  400  f  630  f
799689940001974TAVG  680  f  720  f  710  f  630  f  560  f  540  f  440  f  330  f  410  f  500  f  490  f  610  f
799689940001975TAVG  610  f  700  f  650  f  560  f  420  f  460  f  360  f  340  f  360  f  520  f  600  f  620  f
799689940001976TAVG  770  f  860  f  740  f  610  f  550  f  490  f  290  f  350  f  380  f  370  f  490  f  550  f
799689940001977TAVG  740  f  800  f  730  f  530  f  520  f  380  f  450  f  330  f  410  f  420  f  560  f  670  f
799689940001978TAVG  730  f  710  f  750  f  660  f  460  f  360  f  370  f  320  f  400  f  420  f  500  f  670  f
799689940001979TAVG  740  f  790  f  810  f  610  f  990  f  770  f  510  f  310  f  310  f  350  f  550  f  570  f
799689940001980TAVG  740  f  770  f  760  f  680  f  640  f  490  f  410  f  430  f  400  f  470  f  480  f  650  f
799689940001981TAVG  670  f  760  f  760  f  630  f  620  f  470  f  480  f  330  f  500  f  540  f  570  f  680  f
799689940001982TAVG  720  f  780  f  700  f  670  f  580  f  580  f  410  f  450  f  360  f  430  f  510  f  660  f
799689940001983TAVG  740  f  810  f  740  f  680  f  550  f  550  f  500  f  370  f  440  f  910  f  510  f  640  f
799689940001984TAVG  750  f  870  f  840  f  720  f  620  f  520  f  420  f  290  f  460  f  510  f  580  f  640  f
799689940001985TAVG  780  f  870  f  810  f  810  f  780  f  540  f  510  f  450  f  450  f  470  f  570  f  670  f
799689940001986TAVG  730  f  830  f  820  f  780  f  440  f  470  f  460  f  400  f  480  f  540  f  640  f  710  f
799689940001987TAVG  770  f  810  f  770  f  710  f  550  f  520  f  590  f  470  f  440  f  520  f  590  f  640  f
799689940001988TAVG-9999     810  f  760  f  680  f  500  f  430  f  410  f  280  f  390  f  440  f  540  f  600  f
799689940001989TAVG  720  f  750  f  860  f  620  f  500  f  440  f  460  f  400  f  390  f  450  f  570  f  710  f
799689940001990TAVG  890  f  840  f  740  f  730  f  510  f  370  f  500  f  440  f-9999     480  f  530  f  760  f
799689940001991TAVG  800  f  870  f-9999     760  f  650  f  450  f  510  f  380  f  400  f  520  f  610  f  670  f
799689940001992TAVG  720  f  920  f-9999     820  f  540  f  430  f  430  f  380  f  360  f  430  f  600  f  650  f
799689940001993TAVG  770  f  950  f  780  f  740  f  520  f  460  f  540  f  450  f  470  f  480  f  640  f  710  f
799689940001994TAVG  720  f  810  f  810  f  680  f  640  f  490  f  440  f  360  f  330  f  510  f  530  f-9999   
799689940001995TAVG  860  f  850  f  780  f  560  f  570  f  400  f  330  f  350  f  460  f  450  f  560  f  710  f
799689940001996TAVG  820  f  830  f  810  f  800  f  720  f  580  f  550  f  480  f  440  f  570  f  680  f  710  f
799689940001997TAVG  860  f  900  f  820  f  740  f  650  f  500  f  530  f  450  f  560  f  630  f  600  f  770  f
799689940001998TAVG  860  f  800  f  830  f  750  f  610  f  480  f  470  f  420  f  410  f  570  f  790  f  820  f
799689940001999TAVG  910  f  860  f  890  f  800  f  530  f  470  f  580  f  460  f  500  f  610  f  670  f  710  f
799689940002000TAVG  810  f  890  f  800  f  810  f  740  f  600  f  570  f  420  f  350  f  470  f  710  f  630  f
799689940002001TAVG  850  f  890  f  800  f  620  f  640  f  530  f  490  f  480  f  460  f  470  f-9999     680  f
799689940002002TAVG  880  f  860  f  800  f  690  f  660  f  490  f  480  f  550  f  390  f  580  f  590  f  640  f
799689940002003TAVG  730  f  840  f  810  f  700  f  610  f  530  f  400  f  410  f  410  f  570  f  600  f  690  f
799689940002004TAVG  800  f  870  f  840  f-9999   -9999     680  f  510  f-9999     310  f-9999   -9999     980  f
799689940002005TAVG  890  f  980  f-9999   -9999     550  f  440  f  420  f  340  f  460  f-9999     590  f  500  f
799689940002006TAVG  790  f  800  f  730  f  580  f  550  f  400  f  470  f  400  f  440  f-9999     560  f-9999   
799689940002007TAVG  730  f  810  f-9999     830  f-9999   -9999     450  f  370  f  460  f  410  f  500  f  730  f
799689940002008TAVG  720  f  720  f  640  f  530  f  580  f-9999   -9999     290  f-9999     460  f  520  f  590  f
799689940002009TAVG  660  f  820  f-9999     580  f-9999     490  f  340  f  490  f  350  f  410  f  560  f  540  f
799689940002010TAVG  750  f  810  f  680  f  590  f  500  f  480  f-9999     420  f  410  f  520  f  590  f  590  f
799689940002011TAVG-9999     870  f  790  f  680  f  600  f  390  f  490  f  590  f  340  f  490  f  580  f  860  f
799689940002012TAVG  850  f  810  f  800  f  730  f  570  f  380  f  400  f  480  f  440  f  480  f  570  f  740  f
799689940002013TAVG-9999     810  f  810  f  660  f  480  f  370  f  440  f  450  f  350  f  430  f  570  f  660  f
799689940002014TAVG  920  f  860  f  790  f  650  f  550  f  400  f  310  f-9999   -9999   -9999   -9999   -9999   
799896620001987TAVG-9999   -9999   -1480  f-9999   -9999   -9999   -9999   -9999   -9999   -1490  f -870  f -150  f
799896620001988TAVG-9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999    -230  f
799896620001989TAVG -160  f -780  f-1300  f-1620  f-2110  f-2580  f-2070  f-2380  f-1830  f-1540  f -770  f -110  f
799896620001990TAVG -140  f -700  f-1400  f-2000  f-2020  f-2140  f-1850  f-2270  f-2260  f-1530  f -650  f  -60  f
799896620001991TAVG -130  f -430  f-1480  f-1640  f-2160  f-1770  f-2150  f-2020  f-1840  f-1590  f -790  f  -40  f
799896620001992TAVG -150  f -650  f-1300  f-2050  f-2130  f-2030  f-1830  f-1790  f-2220  f-1690  f-9999    -300  f
799896620001993TAVG -100  f -640  f-1420  f-1910  f-2430  f-2140  f-2020  f-2510  f-1910  f-1790  f -800  f -360  f
799896620001994TAVG -140  f -860  f-1860  f-1700  f-2420  f-2120  f-2020  f-2590  f-2060  f-1520  f -830  f -310  f
799896620001995TAVG -260  f -620  f-1440  f-1910  f-2140  f-2140  f-2180  f-2040  f-2190  f-1650  f-9999   -9999   
799896620001996TAVG -230  f -590  f-1140  f-1470  f-9999   -9999   -9999   -9999   -9999   -9999    -610  f  -60  f
799896620001997TAVG  -80  f -660  f-1500  f-2080  f-2080  f-1840  f-2380  f-2550  f-1950  f-9999   -9999    -200  f
799896620001998TAVG -220  f -490  f-1590  f-2260  f-1950  f-1650  f-2060  f-1980  f-2330  f-1410  f -820  f  -90  f
799896620001999TAVG  -10  f -550  f-1430  f-2100  f-2300  f-1840  f-1810  f-2280  f-1860  f-9999    -630  f -260  f
799896620002000TAVG -210  f -700  f-1440  f-1760  f-2040  f-2170  f-1970  f-2170  f-1880  f-1770  f -670  f -290  f
799896620002001TAVG -280  f -620  f-1540  f-1930  f-1970  f-1930  f-2110  f-2570  f-2070  f-1620  f -780  f -100  f
799896620002002TAVG   10  f -620  f-1320  f-1920  f-9999   -2010  f-2330  f-2160  f-1900  f-1580  f -900  f-9999   
799896620002003TAVG -110  f -720  f-1660  f-2140  f-1780  f-2160  f-2090  f-2290  f-1890  f-1490  f -930  f -180  f
799896620002004TAVG -240  f -720  f-1640  f-1920  f-2300  f-1780  f-2830  f-2120  f-1610  f -730  f -650  f    0  f
799896620002005TAVG -110  f -700  f-1470  f-2170  f-1910  f-2170  f-2280  f-2180  f-1920  f-9999   -9999   -9999   
799896620002008TAVG-9999   -9999   -1440  f-1650  f-2070  f-1710  f-2330  f-2210  f-1730  f-1580  f -850  f  -90  f
799896620002009TAVG  -50  f -770  f-1550  f-1720  f-2030  f-1980  f-1830  f-2020  f-1930  f-1720  f -600  f-9999   
799896620002010TAVG  -90  f -590  f-1160  f-1800  f-2070  f-2210  f-2370  f-2110  f-2200  f-1440  f -630  f-9999   
799896620002011TAVG-9999   -9999   -1340  f-1760  f-1980  f-1890  f-1790  f-1810  f-1840  f-1430  f-9999   -9999   
799896620002012TAVG-9999   -9999   -1370  f-1970  f-1630  f-2030  f-2350  f-1930  f-2030  f-9999   -9999   -9999   
799896620002013TAVG-9999   -9999   -1350  f-2110  f-1860  f-1960  f-2490  f-2090  f-1560  f-1410  f -760  f   30  f
799896620002014TAVG   80  f-9999   -1470  f-1760  f-1670  f-2230  f-2460  f-9999   -9999   -9999   -9999   -9999   
799890560001969TAVG-9999   -9999   -9999    -390  f -500  f -950  f -680  f -710  f -330  f -490  f -210  f   50  f
799890560001970TAVG   70  f   60  f  -90  f -310  f -710  f -830  f -340  f -570  f -130  f -130  f  -20  f   50  f
799890560001971TAVG  160  f  110  f   70  f -100  f -650  f -260  f -450  f -600  f -390  f -120  f  -10  f  -50  f
799890560001972TAVG  140  f   80  f    0  f -230  f -290  f -710  f -530  f -970  f -410  f -210  f -100  f  130  f
799890560001973TAVG   20  f  120  f   30  f -220  f -580  f -880  f -670  f -460  f -540  f -200  f  -70  f   60  f
799890560001974TAVG  160  f  220  f  120  f -320  f -360  f -530  f -490  f -790  f -510  f -170  f  -80  f  120  f
799890560001975TAVG  120  f  100  f   60  f -140  f -450  f -740  f-1130  f-1030  f -460  f -120  f -110  f   40  f
799890560001976TAVG  110  f  190  f   70  f  -30  f -250  f -480  f-1010  f -820  f -600  f -240  f  -40  f   10  f
799890560001977TAVG  110  f  130  f  -10  f  -50  f -250  f -460  f -810  f -800  f -690  f -310  f  -40  f   30  f
799890560001978TAVG  150  f  190  f   50  f  -90  f -110  f -490  f-1100  f -760  f -330  f -190  f -150  f   40  f
799890560001979TAVG  240  f  200  f  120  f  -20  f -290  f -490  f -410  f -570  f -320  f -270  f -140  f   90  f
799890560001980TAVG  180  f  150  f  -20  f -460  f -300  f -670  f-1160  f-1120  f -770  f -310  f -240  f   40  f
799890560001981TAVG  110  f  180  f    0  f  -80  f -380  f -420  f -450  f -940  f -500  f -430  f -140  f   60  f
799890560001982TAVG  260  f  220  f  110  f   10  f  -90  f -270  f -710  f -560  f -470  f -320  f -180  f  100  f
799890560001983TAVG  150  f  130  f   70  f  -60  f -320  f -490  f -510  f -290  f -410  f -240  f  -40  f  100  f
799890560001984TAVG  120  f  180  f   90  f -170  f -610  f -450  f -420  f -360  f -150  f -300  f  -40  f  110  f
799890560001985TAVG  230  f  200  f  -80  f  -80  f -370  f -440  f -290  f -350  f -150  f -140  f    0  f  100  f
799890560001986TAVG  130  f  110  f  120  f -170  f -760  f -720  f -720  f -690  f -550  f -250  f -250  f  -30  f
799890560001987TAVG   90  f  110  f   40  f -290  f -510  f -740  f-1320  f -490  f -630  f -250  f  -30  f   70  f
799890560001988TAVG  110  f  230  f   10  f -110  f -200  f -690  f -520  f -870  f -370  f -320  f -170  f    0  f
799890560001989TAVG  130  f  230  f  220  f -430  f -100  f -200  f -100  f -210  f -300  f  -80  f  -10  f  110  f
799890560001990TAVG  230  f  280  f  120  f -430  f -500  f -450  f -530  f -530  f -340  f -230  f -100  f   20  f
799890560001991TAVG  190  f  100  f    0  f -220  f -700  f -930  f -630  f -710  f -320  f -360  f -100  f  -30  f
799890560001992TAVG  170  f  100  f -120  f  -90  f -820  f -820  f -760  f -460  f -260  f -300  f  -60  f  200  f
799890560001993TAVG  180  f  210  f  -10  f -130  f -260  f -410  f -340  f -360  f -350  f -220  f  -50  f   30  f
799890560001994TAVG  170  f  130  f   50  f -140  f -380  f -370  f-1050  f -390  f -340  f -560  f  -40  f   40  f
799890560001995TAVG  150  f  170  f   10  f -130  f -240  f -660  f-1240  f-1090  f -640  f -190  f -140  f   40  f
799890560001996TAVG  120  f  180  f   70  f -180  f -280  f -520  f -400  f -460  f -250  f -240  f -120  f    0  f
799890560001997TAVG  170  f  150  f  120  f -160  f -170  f -460  f -630  f -540  f -710  f -330  f -280  f   10  f
799890560001998TAVG  180  f  190  f   70  f   80  f -180  f -140  f -530  f -700  f -800  f -250  f -100  f    0  f
799890560001999TAVG  120  f  110  f  100  f   40  f -110  f -370  f -350  f -530  f -570  f -210  f  -30  f   60  f
799890560002000TAVG  130  f  150  f   60  f  -10  f -160  f -230  f -310  f -650  f -600  f -220  f -150  f    0  f
799890560002001TAVG  100  f   20  f  -30  f -310  f -130  f -510  f -650  f -270  f -260  f  -90  f  -30  f   90  f
799890560002002TAVG  180  f  210  f  -20  f    0  f -580  f -870  f -670  f -440  f -320  f -580  f -170  f   20  f
799890560002003TAVG  140  f  190  f  -40  f  -70  f -240  f -730  f -570  f -200  f -280  f -240  f -200  f -120  f
799890560002004TAVG  120  f  140  f   60  f -190  f -240  f -280  f -370  f -420  f -440  f -280  f  -70  f   30  f
799890560002005TAVG  110  f  190  f  -20  f -130  f -360  f -740  f -610  f -380  f -240  f -160  f  -60  f  -30  f
799890560002006TAVG  210  f  190  f  220  f  -60  f -100  f -430  f -420  f -830  f -490  f -180  f  -90  f   60  f
799890560002007TAVG  140  f  130  f -110  f -410  f -460  f -720  f-1140  f -530  f -370  f -410  f -210  f   10  f
799890560002008TAVG   90  f  140  f   30  f -210  f -210  f -370  f -380  f -510  f -160  f -170  f  -70  f   80  f
799890560002009TAVG  170  f  120  f  110  f -190  f -320  f -710  f -870  f -860  f -480  f -290  f -260  f  -30  f
799890560002010TAVG-9999     -20  f  -40  f-9999    -290  f -250  f-9999    -470  f-9999   -9999       0  f  -40  f
799890560002011TAVG   80  f  190  f-9999    -450  f -310  f -740  f-9999   -9999    -630  f -190  f  -80  f-9999   
799890560002012TAVG-9999   -9999      70  f -430  f -280  f -700  f -540  f -470  f -570  f -380  f -220  f -130  f
799890560002013TAVG   40  f   60  f   60  f   60  f -390  f -390  f -620  f -800  f -500  f -280  f -200  f -140  f
799890560002014TAVG    0  f  -10  f  -90  f -130  f -310  f -460  f -330  f-9999   -9999   -9999   -9999   -9999   
799895640001954TAVG-9999   -9999    -760  f-1760  f-1750  f-1440  f-1720  f-1970  f-2080  f-1470  f -510  f   30  f
799895640001955TAVG  -10  f -690  f-1210  f-1430  f-1410  f-1830  f-1770  f-1530  f-1650  f-1120  f -330  f   40  f
799895640001956TAVG  100  f -270  f-1130  f-1190  f-1470  f-1640  f-1740  f-2170  f-1770  f-1330  f -520  f  130  f
799895640001957TAVG   80  f -410  f -990  f-1300  f-1540  f-1160  f-1780  f-1570  f-1830  f -880  f -590  f  -30  f
799895640001958TAVG   10  f -560  f -940  f-1430  f-1470  f-1570  f-1580  f-1990  f-1790  f-1370  f -610  f  -50  f
799895640001959TAVG -150  f -540  f -690  f-1330  f-1450  f-1570  f-1710  f-1660  f-1980  f-1220  f -700  f  -30  f
799895640001960TAVG  -20  f -340  f-1230  f-1670  f-1830  f-2200  f-2170  f-1890  f-1790  f-1360  f -580  f -130  f
799895640001961TAVG  -50  f -160  f -910  f-1290  f-1290  f-1530  f-1540  f-1680  f-1280  f-1200  f -460  f -150  f
799895640001962TAVG -270  f -430  f-1100  f-1420  f-1910  f-1460  f-2170  f-2370  f-1900  f-1340  f -580  f -130  f
799895640001963TAVG   40  f -540  f-1130  f-1470  f-1660  f-1620  f-1620  f-1470  f-1330  f-1450  f -600  f -160  f
799895640001964TAVG  -30  f -370  f-1030  f-1520  f-1860  f-1380  f-1520  f-1450  f-2060  f-1410  f -410  f   70  f
799895640001965TAVG   20  f -270  f-1090  f-1580  f-1290  f-2120  f-2170  f-1780  f-2010  f-1310  f -740  f  -20  f
799895640001966TAVG  -60  f -340  f -760  f-1770  f-1300  f-1830  f-1420  f-2240  f-1550  f-1360  f -560  f  -20  f
799895640001967TAVG  150  f -500  f -850  f-1350  f-1460  f-1680  f-1630  f-2170  f-1630  f-1380  f -440  f   40  f
799895640001968TAVG  -30  f -460  f -970  f-1210  f-1470  f-1810  f-2020  f-1950  f-1850  f-1200  f -570  f  -90  f
799895640001969TAVG   20  f -420  f -950  f-1400  f-1630  f-1600  f-1970  f-2120  f-1860  f-1200  f -610  f  -50  f
799895640001970TAVG  -50  f -570  f -800  f-1310  f-1530  f-1970  f-1720  f-1960  f-1570  f-1240  f -540  f   30  f
799895640001971TAVG  110  f -330  f-1040  f-1490  f-1530  f-1720  f-1820  f-1660  f-1580  f-1200  f -640  f   70  f
799895640001972TAVG  180  f -380  f -980  f-1180  f-1880  f-1650  f-1690  f-1410  f-1600  f-1460  f -600  f  -40  f
799895640001973TAVG   80  f -480  f-1200  f-1410  f-1360  f-1540  f-2170  f-2130  f-1270  f-1140  f -440  f -160  f
799895640001974TAVG   90  f -430  f-1150  f-1350  f-1880  f-1380  f-1780  f-1500  f-1860  f -940  f -380  f   80  f
799895640001975TAVG  150  f -480  f-1060  f-1480  f-1390  f-1460  f-2030  f-2050  f-1860  f-1360  f -380  f   10  f
799895640001976TAVG  130  f -400  f-1120  f-1490  f-2050  f-1770  f-1710  f-2240  f-2070  f-1060  f -500  f  200  f
799895640001977TAVG  250  f -350  f-1140  f-1570  f-1510  f-1450  f-1450  f-1470  f-1910  f-1460  f -730  f  -40  f
799895640001978TAVG  -70  f -420  f -920  f-1310  f-1490  f-1580  f-1600  f-2320  f-1730  f-1540  f -450  f    0  f
799895640001979TAVG  -60  f -580  f-1180  f-1360  f-1870  f-1840  f-2210  f-1980  f-1620  f-1260  f -490  f   60  f
799895640001980TAVG   20  f -470  f -870  f-1210  f-2040  f-2040  f-1420  f-1890  f-1430  f-1460  f -270  f   10  f
799895640001981TAVG  -10  f -390  f -880  f-1750  f-1770  f-1880  f-1770  f-1410  f-1750  f-1510  f -550  f  -70  f
799895640001982TAVG  -30  f -520  f-1280  f-1910  f-1850  f-2330  f-1820  f-2410  f-2300  f-1270  f -420  f  100  f
799895640001983TAVG   90  f -390  f-1170  f-1270  f-1520  f-1920  f-2170  f-1650  f-1420  f-1290  f -850  f -180  f
799895640001984TAVG  100  f -480  f-1080  f-1520  f-1480  f-1930  f-2100  f-1670  f-1530  f-1650  f -560  f   30  f
799895640001985TAVG   60  f -500  f-1010  f-1350  f-1730  f-1430  f-2400  f-1970  f-1830  f-1430  f -760  f -170  f
799895640001986TAVG -100  f -110  f -890  f-1560  f-1410  f-2000  f-1970  f-2000  f-1630  f-1130  f -610  f  -80  f
799895640001987TAVG   90  f -400  f -980  f-1560  f-1870  f-1530  f-1600  f-2170  f-1970  f-1340  f -580  f  -10  f
799895640001988TAVG   70  f -540  f -680  f-1530  f-1440  f-1470  f-1780  f-1580  f-1520  f-1010  f -670  f -150  f
799895640001989TAVG    0  f -390  f-1120  f-1670  f-2150  f-1720  f-1870  f-1470  f-1450  f-1050  f -690  f  120  f
799895640001990TAVG  100  f -440  f-1000  f-1060  f-1400  f-1680  f-1670  f-2010  f-1900  f-1230  f -480  f  -10  f
799895640001991TAVG  -70  f -280  f -780  f-1010  f-1550  f-1380  f-1330  f-1660  f-1750  f-1350  f -570  f  140  f
799895640001992TAVG   90  f -220  f -950  f-1530  f-1630  f-1730  f-1950  f-1840  f-2140  f-1200  f -540  f -220  f
799895640001993TAVG   80  f -410  f-1120  f-1690  f-1950  f-1910  f-2200  f-2230  f-1950  f-1290  f -700  f -180  f
799895640001994TAVG -110  f -510  f-1150  f-1590  f-2080  f-1210  f-1570  f-2060  f-1480  f-1200  f -630  f -170  f
799895640001995TAVG -230  f -480  f -990  f-1210  f-1690  f-1870  f -890  f-2060  f-1770  f-1400  f -590  f  -60  f
799895640001996TAVG   10  f -320  f-1000  f-1520  f-2150  f-1510  f-1840  f-1400  f-1390  f-1240  f -470  f  -50  f
799895640001997TAVG  -80  f -420  f -840  f-1560  f-1920  f-1530  f-1930  f-1860  f-1990  f-1340  f -490  f  -70  f
799895640001998TAVG  -60  f -440  f-1120  f-1920  f-1810  f-1520  f-1860  f-1650  f-1760  f-1420  f -490  f -100  f
799895640001999TAVG -110  f -470  f -960  f-1680  f-1830  f-1460  f-1950  f-1910  f-1760  f-1350  f -640  f -240  f
799895640002000TAVG -120  f -590  f-1060  f-1110  f-1820  f-1510  f-1820  f-1640  f-1540  f-1620  f -430  f  -40  f
799895640002001TAVG   10  f -400  f-1010  f-1600  f-1480  f-1640  f-1680  f-2090  f-1840  f-1240  f -520  f -130  f
799895640002002TAVG  -10  f -510  f -880  f-1320  f-1170  f-1510  f-1660  f-2060  f-1570  f-1140  f -600  f -140  f
799895640002003TAVG   30  f -160  f -920  f-1620  f-1770  f-1580  f-1840  f-1930  f-1590  f-1330  f -650  f   10  f
799895640002004TAVG   40  f -280  f-1040  f-1580  f-1540  f-1930  f-2050  f-1690  f-2000  f-1160  f -510  f   50  f
799895640002005TAVG   40  f -470  f -800  f-1560  f-1890  f-1400  f-1850  f-1870  f-1620  f-1250  f -690  f  100  f
799895640002006TAVG  -10  f -530  f-1000  f-1240  f-1830  f-1590  f-2140  f-1600  f-1610  f-1370  f -540  f -170  f
799895640002007TAVG  -10  f -440  f-1040  f-1200  f -990  f-1460  f-1380  f-1590  f-1810  f-1220  f -420  f -200  f
799895640002008TAVG -170  f -490  f-1050  f-1270  f-1420  f-2040  f-1590  f-2160  f-1840  f-1530  f -550  f  -60  f
799895640002009TAVG  -80  f -390  f -940  f-1590  f-1380  f-1360  f-1400  f-1970  f-1510  f-1200  f -540  f -110  f
799895640002010TAVG   80  f -350  f -930  f-1580  f-1660  f-1810  f-2140  f-2050  f-1310  f-1330  f -700  f -140  f
799895640002011TAVG   10  f -580  f -900  f-1470  f-1640  f-1550  f-1370  f-1670  f-1600  f-1510  f -520  f -160  f
799895640002012TAVG -120  f -450  f-1150  f-1440  f-1840  f-1690  f-2100  f-1950  f-1870  f-1110  f -440  f  -30  f
799895640002013TAVG  -20  f -430  f-1180  f-1470  f-2010  f-1540  f-1770  f-1790  f-1220  f-1010  f -430  f  -80  f
799895640002014TAVG   60  f -440  f-1230  f-1770  f-1330  f-1910  f-2030  f-9999   -9999   -9999   -9999   -9999   
799896640001956TAVG-9999   -9999   -9999   -2310  f-1880  f-2420  f-2370  f-3150  f-1980  f-1970  f -880  f -200  f
799896640001957TAVG -310  f -810  f-1790  f-2380  f-2380  f-2370  f-2670  f-2540  f-2090  f-2000  f -790  f -260  f
799896640001958TAVG -180  f -590  f-1910  f-2090  f-2520  f-2630  f-3130  f-2970  f-2660  f-2010  f -880  f -580  f
799896640001959TAVG -260  f-1010  f-1830  f-2100  f-2550  f-2350  f-2360  f-3050  f-2500  f-2500  f-1190  f -270  f
799896640001960TAVG -620  f-1130  f-2160  f-2340  f-2160  f-2470  f-2810  f-2740  f-2280  f-1720  f-1050  f -450  f
799896640001961TAVG -270  f -860  f-1850  f-1700  f-2090  f-2370  f-2830  f-2840  f-2240  f-2150  f -820  f -410  f
799896640001962TAVG -360  f -910  f-2310  f-2070  f-2280  f-2250  f-2830  f-2850  f-2950  f-2250  f-1000  f -500  f
799896640001963TAVG -380  f-1010  f-2040  f-2360  f-2670  f-2240  f-2670  f-2560  f-2390  f-1920  f -810  f -360  f
799896640001964TAVG -460  f-1150  f-1850  f-2000  f-2710  f-1950  f-2190  f-3170  f-2430  f-1900  f -740  f -330  f
799896640001965TAVG -230  f -790  f-2030  f-2040  f-2870  f-2790  f-2220  f-2450  f-2440  f-1870  f -950  f -160  f
799896640001966TAVG -350  f -730  f-1120  f-2150  f-2780  f-1960  f-2330  f-2850  f-2560  f-1840  f -850  f -320  f
799896640001967TAVG -140  f -530  f-1790  f-2410  f-2300  f-2030  f-2450  f-2300  f-2430  f-2100  f -990  f -310  f
799896640001968TAVG -310  f -730  f-1480  f-1970  f-2320  f-2410  f-2620  f-3000  f-3310  f-1900  f -940  f -410  f
799896640001969TAVG -260  f -930  f-1550  f-2150  f-2380  f-2440  f-3060  f-2530  f-2490  f-1920  f -940  f -230  f
799896640001970TAVG -160  f -780  f-1240  f-1980  f-2440  f-2090  f-2540  f-2920  f-2360  f-1480  f-1020  f -210  f
799896640001971TAVG  -70  f -900  f-1870  f-1650  f-2110  f-2310  f-2750  f-2600  f-1970  f-1900  f -780  f -270  f
799896640001972TAVG -280  f -730  f-1510  f-2260  f-1870  f-1890  f-2350  f-2300  f-2160  f-1610  f-1000  f -210  f
799896640001973TAVG -310  f-1190  f-2090  f-2130  f-2120  f-2250  f-2320  f-2210  f-2320  f-1570  f -840  f -450  f
799896640001974TAVG -170  f -950  f-2000  f-2010  f-2060  f-2060  f-2850  f-2320  f-2990  f-1670  f -810  f -220  f
799896640001975TAVG -310  f -800  f-1630  f-2150  f-2030  f-2250  f-2460  f-3040  f-2520  f-2170  f-1080  f -530  f
799896640001976TAVG -260  f -830  f-1670  f-2390  f-2670  f-2710  f-2110  f-2670  f-2530  f-2590  f-1180  f -290  f
799896640001977TAVG -130  f-1160  f-1900  f-2190  f-2160  f-2420  f-2270  f-2320  f-3000  f-1940  f-1190  f -540  f
